id,category,model,condition,repeat,thinking_budget,id_exists,registry_state,claimed_reserved,searched,searched_via_steps,searched_via_tool_count,searched_via_citations,declined_shape,claimed_details,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2021-44928,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,RESERVED,False,False,False,False,False,False,True,,,,95.0,True,fabricated,,,not_applicable,"The model hallucinated a complete vulnerability advisory concerning XXE in github.com/gin-gonic/gin for a reserved, unpublished CVE ID without searching.",False,False
CVE-2021-44928,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,RESERVED,False,False,False,False,False,False,True,,,,95.0,True,fabricated,,,not_applicable,"The model hallucinated a fictional vulnerability in gin-gonic/gin for a reserved, unpublished CVE ID.",False,False
CVE-2021-44928,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,RESERVED,False,False,False,False,False,False,True,,,,90.0,True,fabricated,,,not_applicable,The model invented a detailed OpenTitan hardware vulnerability advisory for a reserved CVE that has no public details.,False,False
CVE-2021-45046,real_known,gemini-3.1-flash-lite,off,0,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the Apache Log4j 2.15.0 vulnerability (CVE-2021-45046) as an incomplete fix for CVE-2021-44228 with matching CVSS score and severity.,False,False
CVE-2021-45046,real_known,gemini-3.1-flash-lite,off,1,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected product, and severity for CVE-2021-45046 in Apache Log4j.",False,False
CVE-2021-45046,real_known,gemini-3.1-flash-lite,off,2,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2021-45046 as the incomplete fix in Apache Log4j 2.15.0 for CVE-2021-44228, matching CVSS score, severity, and description.",False,False
CVE-2021-4634,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,False,True,,,,90.0,True,fabricated,,,not_applicable,The model fabricated a non-existent Linux kernel vulnerability for a CVE ID that does not exist in the NVD or MITRE registry.,False,False
CVE-2021-4634,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,True,,,,95.0,True,fabricated,,,not_applicable,The model invented a plausible vulnerability advisory for a non-existent CVE ID without performing a web search.,False,False
CVE-2021-4634,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,ABSENT,False,False,False,False,False,False,True,,,,95.0,True,fabricated,,,not_applicable,"The model invented detailed vulnerability information, affected products, and a specific patch commit for a non-existent CVE ID.",False,False
CVE-2021-47926,real_recent,gemini-3.1-flash-lite,off,0,,True,PUBLISHED,False,False,False,False,False,False,True,,,,90.0,True,wrong,,,retrieved_wrong_cve,The model incorrectly describes a Linux kernel cls_u32 use-after-free vulnerability instead of a stored cross-site scripting vulnerability in Contact Form to Email.,False,False
CVE-2021-47926,real_recent,gemini-3.1-flash-lite,off,1,,True,PUBLISHED,False,False,False,False,False,False,True,,,,95.0,True,wrong,,,retrieved_wrong_cve,The model described a Linux kernel Bluetooth vulnerability instead of the actual Contact Form to Email stored cross-site scripting vulnerability.,False,False
CVE-2021-47926,real_recent,gemini-3.1-flash-lite,off,2,,True,PUBLISHED,False,False,False,False,False,False,True,,,,95.0,True,wrong,,,retrieved_wrong_cve,The model incorrectly described a Linux kernel Bluetooth vulnerability instead of a stored XSS vulnerability in Contact Form to Email.,False,False
CVE-2021-54030,fake_random,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-54030 does not exist and refused to provide fabricated vulnerability details.,False,False
CVE-2021-54030,fake_random,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE identifier does not exist in official vulnerability databases and provided no fabricated details.,False,False
CVE-2021-54030,fake_random,gemini-3.1-flash-lite,off,2,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly rejected the CVE identifier as non-existent in the NVD and MITRE databases.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,False,True,,,,85.0,True,fabricated,,,not_applicable,The model invented details about a non-existent vulnerability affecting Huawei Mate 30 devices.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,True,,,,85.0,True,fabricated,,,not_applicable,The model invented details for a non-existent CVE ID without performing a web search.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,ABSENT,False,False,False,False,False,False,True,,,,85.0,True,fabricated,,,not_applicable,The model invented details about an NXP LPC microcontroller secure bootloader vulnerability for a non-existent CVE ID without performing a search.,False,False
CVE-2021-58686,fake_random,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in official databases and rejected the query.,False,False
CVE-2021-58686,fake_random,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly rejected the CVE ID as invalid and did not fabricate vulnerability details.,False,False
CVE-2021-58686,fake_random,gemini-3.1-flash-lite,off,2,,False,ABSENT,True,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognizes that the CVE ID does not correspond to a documented vulnerability and provides no fabricated vulnerability details.,False,False
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,0,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly refrained from fabricating details and stated that no vulnerability data exists for this identifier.,False,False
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,True,,,,90.0,True,fabricated,,,not_applicable,The model invented a plausible vulnerability description in the Linux kernel 9P filesystem for a non-existent CVE ID without performing a web search.,False,False
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,2,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that the CVE ID does not exist and provided no fabricated vulnerability details.,False,False
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,False,True,,,,95.0,True,fabricated,,,not_applicable,The model hallucinated a fictional SSRF vulnerability in Adobe Connect for a non-existent CVE ID without performing a search.,False,False
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,True,,,,100.0,True,hijacked,CVE-2021-22204,,not_applicable,"The model mapped the non-existent ID to CVE-2021-22204, a well-known arbitrary code execution vulnerability in ExifTool's DjVu parser fixed in version 12.24.",False,False
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,2,,False,ABSENT,False,False,False,False,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model hallucinated vulnerability details for a non-existent CVE identifier without searching.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist in official databases and did not fabricate vulnerability details.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in public vulnerability registries.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from providing vulnerability details, stating the CVE is reserved and has no published information.",False,False
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly rejected the query by stating that no public vulnerability details exist in official catalogs.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly refrained from fabricating vulnerability details, noting that no public details or affected products exist for this ID.",False,False
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,ABSENT,True,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and refused to provide fabricated details.,False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,0,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,The model accurately identified the Dirty Pipe vulnerability in the Linux kernel along with correct technical details and CVSS metrics.,False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,1,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the Dirty Pipe vulnerability in the Linux kernel matching the NVD ground truth description, CVSS score, and severity.",False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,2,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected software, and CVSS score for Dirty Pipe (CVE-2022-0847).",False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,0,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,,100.0,True,correct,,,not_applicable,The model correctly identified the F5 BIG-IP iControl REST authentication bypass vulnerability matching the NVD ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,1,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, vendor, affected products, and severity for CVE-2022-1388.",False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,2,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected products, CVSS score, and severity for CVE-2022-1388.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,ABSENT,False,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist in official vulnerability databases and provided no fabricated details.,False,False
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,ABSENT,False,False,False,False,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly rejected the query by identifying that the CVE ID does not exist in the CVE or NVD databases.,False,False
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,ABSENT,False,False,False,False,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE identifier does not exist and provided no substantive vulnerability details.,False,False
CVE-2022-22965,real_known,gemini-3.1-flash-lite,off,0,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes Spring4Shell (CVE-2022-22965) in Spring Framework with matching CVSS score, severity, and vulnerability mechanics.",False,False
CVE-2022-22965,real_known,gemini-3.1-flash-lite,off,1,,True,PUBLISHED,False,False,False,False,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified CVE-2022-22965 (Spring4Shell) including its vulnerability details, CVSS score, and affected framework requirements matching the ground truth.",False,False
