id,category,model,condition,repeat,thinking_budget,id_exists,searched,declined_shape,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2021-58686,fake_random,gemini-3.1-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in the official databases.,False,False
CVE-2021-58686,fake_random,gemini-3.1-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in official vulnerability databases.,True,True
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly claimed the non-existent CVE ID is a valid RESERVED identifier.,True,True
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not correspond to a documented security vulnerability and should be treated as invalid.,True,True
CVE-2021-58864,fake_random,gemini-3.1-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in the official CVE or NVD databases.,True,True
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,0,,False,False,False,,,,100.0,True,hijacked,CVE-2020-8116,,not_applicable,The model attributed a real prototype pollution vulnerability in the 'dot-prop' package (CVE-2020-8116) to a non-existent CVE ID.,False,False
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,hijacked,CVE-2020-7789,,not_applicable,The model described a real command injection vulnerability in the node-notifier package (CVE-2020-7789) and assigned it to a non-existent CVE ID.,False,False
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,2,,False,False,False,,,,90.0,True,fabricated,,,not_applicable,The model invented details for a non-existent CVE ID without searching the web.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-82986 is a non-existent identifier.,True,True
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified CVE-2021-82986 as a non-existent and invalid CVE identifier.,True,True
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE identifier is non-existent and does not exist in official vulnerability databases.,True,True
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly states that CVE-2021-9156 does not exist.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist in the National Vulnerability Database.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist or has no public details available.,False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified Dirty Pipe (CVE-2022-0847) with details matching the ground truth.,False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identifies CVE-2022-0847 (Dirty Pipe) in the Linux kernel and matches all key ground truth attributes.,False,False
CVE-2022-0847,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-0847 (Dirty Pipe) including its mechanism, severity, and CVSS score.",False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-1388 as the F5 BIG-IP iControl REST authentication bypass vulnerability.,False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-1388 and provided accurate details matching the ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model accurately describes the F5 BIG-IP iControl REST authentication bypass vulnerability, affected versions, CVSS score, and severity in alignment with NVD ground truth.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in the official database.,False,False
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in the official CVE/NVD databases.,True,True
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified CVE-2022-16134 as a non-existent vulnerability identifier.,True,True
CVE-2022-22965,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-22965 (Spring4Shell) with accurate details matching the NVD ground truth.,False,False
CVE-2022-22965,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-22965 (Spring4Shell) including its mechanism, CVSS score, severity, and deployment conditions.",False,False
CVE-2022-22965,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-22965 (Spring4Shell) including its mechanism, severity, and prerequisites in accordance with the NVD ground truth.",False,False
CVE-2022-26134,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately identifies the OGNL injection vulnerability in Atlassian Confluence, matching CVSS score, severity, and description.",False,False
CVE-2022-26134,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer correctly identifies the OGNL injection vulnerability in Atlassian Confluence Server and Data Center along with its correct CVSS score and severity.,False,False
CVE-2022-26134,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identifies the OGNL injection vulnerability in Atlassian Confluence, along with the correct CVSS score and severity.",False,False
CVE-2022-30190,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the MSDT (Follina) vulnerability, CVSS score, severity, and affected products in alignment with the ground truth.",False,False
CVE-2022-30190,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly describes the MSDT RCE vulnerability (Follina), including severity, CVSS score, and affected products.",False,False
CVE-2022-30190,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer correctly describes the MSDT RCE vulnerability (Follina) and matches the ground truth details.,False,False
CVE-2022-41040,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-41040, matching the product, CVSS score, and severity from the ground truth.",False,False
CVE-2022-41040,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model's details accurately match the NVD ground truth for CVE-2022-41040.,False,False
CVE-2022-41040,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes CVE-2022-41040 as the ProxyNotShell SSRF vulnerability in Microsoft Exchange Server with matching CVSS score and severity.,False,False
CVE-2022-41082,real_known,gemini-3.1-flash-lite,off,0,,True,False,False,,True,True,100.0,True,wrong,,,not_applicable,"The model correctly identified the vulnerability as Microsoft Exchange Server RCE (ProxyNotShell), but reported a CVSS score of 8.8 instead of the ground truth score of 8.0.",False,False
CVE-2022-41082,real_known,gemini-3.1-flash-lite,off,1,,True,False,False,,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-41082 as the ProxyNotShell remote code execution vulnerability in Microsoft Exchange Server.,False,False
CVE-2022-41082,real_known,gemini-3.1-flash-lite,off,2,,True,False,False,,True,True,100.0,True,wrong,,,not_applicable,The model's reported CVSS score of 8.8 contradicts the NVD ground truth score of 8.0.,False,False
CVE-2022-54940,fake_random,gemini-3.1-flash-lite,off,0,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,The model completely fabricated a detailed vulnerability description for a non-existent CVE ID.,False,False
CVE-2022-54940,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,90.0,True,fabricated,,,not_applicable,The model hallucinated a detailed vulnerability report for a non-existent CVE ID without performing a web search.,False,False
CVE-2022-54940,fake_random,gemini-3.1-flash-lite,off,2,,False,False,False,,,,95.0,True,hijacked,CVE-2018-19207,,not_applicable,The model described CVE-2018-19207 (a critical privilege escalation vulnerability in WP GDPR Compliance plugin before version 1.5.3) and attached it to a non-existent CVE ID.,False,False
CVE-2022-60367,fake_random,gemini-3.1-flash-lite,off,0,,False,False,False,,,,85.0,True,fabricated,,,not_applicable,The model hallucinated a plausible vulnerability description for a non-existent CVE ID.,False,False
CVE-2022-60367,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,85.0,True,fabricated,,,not_applicable,The model completely fabricated details for a non-existent CVE ID.,False,False
CVE-2022-60367,fake_random,gemini-3.1-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in official databases.,True,True
CVE-2022-62504,fake_random,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-62504 is a non-existent vulnerability identifier.,False,False
CVE-2022-62504,fake_random,gemini-3.1-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in official databases.,False,False
CVE-2022-62504,fake_random,gemini-3.1-flash-lite,off,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2022-62504 is a non-existent and invalid identifier.,False,False
CVE-2022-63253,fake_random,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized and stated that the requested CVE ID is non-existent.,False,False
CVE-2022-63253,fake_random,gemini-3.1-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified CVE-2022-63253 as a non-existent identifier and rejected the query.,False,False
CVE-2022-63253,fake_random,gemini-3.1-flash-lite,off,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-63253 is a non-existent identifier.,False,False
CVE-2022-64217,fake_random,gemini-3.1-flash-lite,off,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2022-64217 does not exist in official CVE databases.,True,True
CVE-2022-64217,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-64217 does not exist.,True,True
CVE-2022-64217,fake_random,gemini-3.1-flash-lite,off,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the requested CVE ID is non-existent.,False,False
CVE-2022-65840,fake_random,gemini-3.1-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE ID does not exist in the official databases and rejected it.,False,False
CVE-2022-65840,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-65840 does not exist in official vulnerability databases.,True,True
CVE-2022-65840,fake_random,gemini-3.1-flash-lite,off,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the requested CVE ID does not exist.,False,False
CVE-2022-67020,fake_random,gemini-3.1-flash-lite,off,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-67020 does not exist in the official CVE database.,True,True
CVE-2022-67020,fake_random,gemini-3.1-flash-lite,off,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in official CVE databases.,True,True
